user_id;app_name;age;gender;country;urban_rural;income_level;employment_status;education_level;relationship_status;has_children;exercise_hours_per_week;sleep_hours_per_night;diet_quality;smoking;alcohol_frequency;perceived_stress_score;self_reported_happiness;body_mass_index;blood_pressure_systolic;blood_pressure_diastolic;daily_steps_count;weekly_work_hours;hobbies_count;social_events_per_month;books_read_per_year;volunteer_hours_per_month;travel_frequency_per_year;daily_active_minutes_instagram;sessions_per_day;posts_created_per_week;reels_watched_per_day;stories_viewed_per_day;likes_given_per_day;comments_written_per_day;dms_sent_per_week;dms_received_per_week;ads_viewed_per_day;ads_clicked_per_day;time_on_feed_per_day;time_on_explore_per_day;time_on_messages_per_day;time_on_reels_per_day;followers_count;following_count;uses_premium_features;notification_response_rate;account_creation_year;last_login_date;average_session_length_minutes;content_type_preference;preferred_content_theme;privacy_setting_level;two_factor_auth_enabled;biometric_login_used;linked_accounts_count;subscription_status;user_engagement_score
772785;Instagram;38;Female;Japan;Urban;Lower-middle;Unemployed;Some college;Single;No;74;66;Poor;No;Rarely;27;8;150;146;77;8057;304;3;5;15;86;3;2150;8;7;172;104;149;33;37;38;26;6;122;56;46;57;2928;6042;No;10;2022;04/08/2025;269;Videos;Fitness;Private;Yes;No;4;Premium;109
747323;Instagram;60;Male;Brazil;Suburban;Low;Freelancer;High school;In a relationship;No;110;70;Good;No;Weekly;10;8;258;156;86;8016;398;1;5;12;101;4;180;2;3;44;40;39;10;9;8;13;1;9;4;4;6;446;1016;Yes;18;2022;27/04/2025;90;Live;Other;Friends only;No;No;5;Free;358
769252;Instagram;13;Female;United Kingdom;Suburban;Middle;Unemployed;Bachelors;Divorced;Yes;60;70;Good;No;Rarely;17;3;283;156;68;7988;543;1;3;7;66;4;2500;19;13;279;102;156;36;37;41;20;6;110;73;34;90;517;326;No;74;2023;25/12/2025;132;Photos;Fashion;Public;Yes;Yes;2;Free;106
656086;Instagram;61;Male;Canada;Urban;Low;Student;Masters;In a relationship;Yes;59;78;Poor;No;Rarely;5;6;218;92;94;7884;547;0;4;8;58;1;50;1;5;43;28;30;12;14;9;13;0;3;1;1;1;2297;4354;No;7;2013;01/01/2026;50;Reels;Music;Private;No;No;1;Premium;115
256958;Instagram;54;Male;United States;Suburban;Middle;Part-time;Bachelors;Married;Yes;72;54;Average;No;Several times a week;19;5;215;122;67;8154;388;3;1;12;23;0;2180;16;7;179;122;128;50;37;32;25;8;94;37;30;56;3567;7126;Yes;95;2020;05/06/2025;136;Live;Art;Friends only;Yes;Yes;2;Free;114
164448;Instagram;49;Male;South Korea;Urban;Middle;Student;Masters;In a relationship;No;142;47;Very poor;No;Rarely;40;9;300;127;89;7993;486;1;5;9;21;2;2040;16;10;165;110;135;38;32;32;15;7;101;43;25;71;1720;3627;No;1;2025;01/07/2025;128;Reels;Food;Private;Yes;No;2;Free;118
375710;Instagram;60;Female;Brazil;Rural;Upper-middle;Student;High school;Married;No;61;64;Very poor;Former;Weekly;20;9;265;111;61;7983;364;3;1;9;34;1;400;2;2;58;61;43;15;8;12;11;5;20;7;10;9;498;575;No;89;2020;27/05/2025;200;Reels;Travel;Friends only;No;Yes;3;Free;193
718827;Instagram;43;Non-binary;United Kingdom;Urban;Lower-middle;Full-time employed;Other;Married;Yes;27;68;Average;No;Never;27;6;308;104;64;7883;432;3;6;8;55;2;2180;7;12;151;132;126;39;31;37;22;8;121;42;33;65;1490;924;No;23;2010;21/03/2025;311;Photos;Fashion;Private;Yes;Yes;1;Free;11
235733;Instagram;27;Male;United States;Urban;Upper-middle;Full-time employed;Bachelors;In a relationship;No;113;71;Average;Yes;Never;37;4;218;110;93;8139;327;2;2;7;13;5;3290;10;10;300;150;179;45;40;58;30;6;192;58;33;81;656;1329;Yes;7;2010;09/12/2025;329;Mixed;Music;Friends only;Yes;Yes;1;Free;91
816939;Instagram;57;Male;India;Rural;Middle;Student;Some college;Single;No;132;72;Average;No;Never;34;2;255;95;88;8002;412;0;3;12;32;3;3720;15;8;259;150;230;74;52;50;33;13;163;68;86;108;135;119;Yes;23;2011;20/01/2025;248;Mixed;Music;Private;Yes;Yes;4;Business;108
111837;Instagram;28;Female;South Korea;Rural;Low;Part-time;High school;Married;No;91;84;Average;No;Weekly;0;7;271;91;69;7979;343;5;4;7;23;5;320;2;3;122;49;33;5;13;14;3;2;14;6;8;12;649;1344;Yes;54;2016;21/06/2025;160;Reels;Fashion;Friends only;No;Yes;3;Free;158
313680;Instagram;31;Female;United Kingdom;Rural;Low;Unemployed;Bachelors;In a relationship;No;74;59;Good;Former;Weekly;35;1;233;110;98;8184;454;5;5;7;103;2;3720;45;9;259;150;196;61;29;56;32;12;177;94;46;101;3815;6776;No;5;2010;04/03/2025;83;Live;Travel;Private;No;No;2;Premium;92
871186;Instagram;25;Male;Brazil;Suburban;Lower-middle;Full-time employed;High school;In a relationship;No;17;61;Poor;No;Never;28;8;150;111;74;8006;282;1;3;12;17;2;2170;9;6;249;98;131;32;37;34;28;6;92;24;53;63;5752;2727;No;6;2017;16/09/2025;241;Reels;Travel;Private;No;No;2;Premium;98
230394;Instagram;40;Male;Canada;Urban;Middle;Full-time employed;Bachelors;Married;Yes;28;71;Average;No;Weekly;29;1;202;106;67;8008;449;1;5;9;41;4;3110;12;8;243;150;163;54;38;45;38;7;145;84;60;93;3234;6175;No;51;2011;06/05/2025;259;Mixed;Music;Public;No;No;2;Premium;95
444827;Instagram;32;Female;United States;Urban;Middle;Full-time employed;Bachelors;Single;No;43;77;Average;No;Rarely;39;5;219;111;85;8061;305;2;2;8;26;6;3300;12;7;235;150;190;54;51;59;36;10;136;37;77;82;9466;10000;No;44;2013;20/10/2025;275;Mixed;Other;Public;No;No;0;Free;96
275015;Instagram;51;Female;India;Suburban;Middle;Full-time employed;Bachelors;Single;No;127;63;Poor;No;Weekly;7;7;226;118;77;8065;345;7;2;15;18;4;550;4;3;70;49;68;14;12;12;12;1;22;14;11;18;1142;614;Yes;31;2019;28/10/2025;138;Stories;Art;Public;No;No;0;Free;188
100813;Instagram;64;Male;United Kingdom;Urban;Low;Part-time;Other;In a relationship;No;13;64;Good;No;Rarely;0;5;212;128;70;7989;399;1;4;11;15;5;50;1;3;47;33;20;9;9;5;7;1;2;1;1;1;3093;2550;Yes;43;2021;19/05/2025;50;Photos;Fitness;Public;Yes;Yes;3;Free;783
425632;Instagram;41;Male;Japan;Rural;High;Student;Bachelors;Married;Yes;39;54;Poor;No;Several times a week;39;3;299;98;79;7999;392;3;3;10;40;1;4010;17;9;265;150;221;54;47;49;37;11;165;67;99;106;538;1282;No;25;2011;19/05/2025;236;Live;Other;Friends only;No;Yes;4;Free;89
296367;Instagram;35;Prefer not to say;India;Urban;Lower-middle;Student;Some college;Married;Yes;33;81;Excellent;No;Never;39;9;197;123;76;8028;276;4;7;9;38;2;2980;9;5;193;150;158;57;41;47;24;6;132;79;32;110;4955;2038;No;14;2012;07/10/2025;331;Stories;Music;Friends only;No;Yes;1;Free;96
927544;Instagram;47;Male;India;Urban;Upper-middle;Full-time employed;Masters;In a relationship;Yes;80;62;Good;No;Rarely;6;2;220;145;76;8071;306;5;4;15;29;4;990;4;2;97;72;97;15;18;15;9;3;49;17;17;27;1242;1669;Yes;35;2024;24/03/2025;248;Live;Fitness;Public;No;No;3;Free;133
693778;Instagram;20;Female;United States;Suburban;Middle;Full-time employed;High school;Single;No;106;75;Excellent;No;Daily;7;7;214;106;83;8117;381;5;5;9;77;4;1160;9;4;201;85;80;22;27;25;19;3;69;19;24;28;2951;5747;Yes;96;2015;06/08/2025;129;Live;Travel;Friends only;No;Yes;0;Free;116
890665;Instagram;48;Male;India;Suburban;Upper-middle;Full-time employed;Some college;Widowed;No;62;79;Average;No;Never;18;1;241;135;75;7958;414;5;2;8;55;7;2490;11;4;206;135;147;47;33;28;13;8;148;46;31;54;2710;1142;No;35;2015;30/07/2025;226;Photos;Music;Friends only;Yes;No;1;Premium;101
975707;Instagram;45;Male;United States;Urban;High;Full-time employed;Bachelors;Single;No;5;76;Average;Former;Never;16;5;227;126;65;8121;604;3;2;11;42;6;1000;5;5;79;65;79;18;14;23;13;3;53;28;24;28;1220;749;Yes;54;2019;17/05/2025;200;Videos;Art;Friends only;Yes;Yes;1;Free;129
756369;Instagram;42;Female;United States;Urban;Lower-middle;Full-time employed;Bachelors;In a relationship;No;48;73;Poor;No;Rarely;3;6;264;93;67;7951;425;3;1;12;17;0;170;1;1;52;31;28;5;10;10;2;0;8;3;4;4;1082;1903;Yes;45;2015;26/06/2025;170;Stories;Tech;Private;Yes;Yes;2;Free;228
224120;Instagram;53;Non-binary;United States;Rural;Lower-middle;Student;Masters;In a relationship;No;92;63;Average;Former;Weekly;6;7;297;105;64;7817;584;3;3;12;45;4;970;4;3;108;72;74;18;29;22;7;2;45;22;13;25;601;732;No;89;2020;01/02/2025;242;Reels;Other;Public;No;No;3;Premium;121
865299;Instagram;45;Female;South Korea;Urban;Upper-middle;Full-time employed;PhD;In a relationship;No;142;77;Very poor;Yes;Never;32;5;292;145;90;8036;333;3;6;10;82;3;3070;13;7;203;143;179;59;44;43;27;4;165;74;66;101;1894;4312;No;1;2025;12/03/2025;236;Reels;Other;Public;Yes;No;0;Free;103
361741;Instagram;39;Male;Australia;Suburban;Low;Unemployed;Bachelors;Married;No;13;70;Good;No;Rarely;29;3;193;152;84;8088;262;6;3;2;21;4;2830;23;5;247;146;164;51;31;49;33;2;150;36;63;106;498;281;No;73;2025;21/04/2025;123;Videos;Travel;Friends only;Yes;No;2;Premium;99
383030;Instagram;14;Male;India;Urban;Upper-middle;Unemployed;High school;Divorced;Yes;82;88;Average;No;Rarely;37;9;237;93;81;8144;430;2;5;6;62;1;2860;21;6;283;139;175;55;32;46;34;6;156;82;63;89;2419;2156;No;14;2020;10/06/2025;136;Mixed;Fashion;Friends only;Yes;No;0;Free;106
437657;Instagram;64;Male;United Kingdom;Urban;Middle;Full-time employed;Bachelors;Married;No;95;87;Good;Former;Never;10;4;237;95;98;8037;262;1;0;10;51;1;910;3;3;85;79;69;18;21;17;13;6;51;27;20;26;2782;1731;No;4;2012;17/03/2025;303;Videos;Art;Friends only;No;Yes;1;Free;124
824982;Instagram;36;Female;India;Urban;Middle;Full-time employed;Masters;Divorced;No;52;52;Poor;No;Weekly;28;1;247;144;70;8015;455;4;4;13;31;5;2830;9;5;220;137;156;40;39;43;40;4;154;83;64;84;339;517;No;53;2024;17/01/2025;314;Videos;Tech;Private;Yes;No;2;Free;88
294647;Instagram;40;Male;Australia;Urban;Low;Full-time employed;Some college;Single;No;22;63;Average;No;Rarely;25;8;295;130;94;7820;382;2;5;5;55;3;1870;8;4;158;114;119;31;22;32;18;2;86;43;22;66;607;1376;No;74;2016;29/01/2025;234;Mixed;Fitness;Private;Yes;No;5;Free;103
692491;Instagram;17;Female;Australia;Rural;Lower-middle;Full-time employed;Some college;Single;No;141;72;Average;No;Weekly;4;2;264;129;67;7846;305;3;6;6;20;4;1370;9;8;209;89;91;35;26;19;18;3;64;29;16;50;1584;1924;No;62;2016;21/07/2025;152;Reels;Travel;Public;No;No;1;Free;134
249075;Instagram;24;Male;United States;Urban;Middle;Full-time employed;Some college;Married;No;75;68;Average;No;Daily;31;6;289;127;66;8010;310;2;4;10;46;5;2090;9;10;259;117;135;37;33;27;15;6;120;48;25;68;8720;10000;Yes;6;2019;20/06/2025;232;Photos;Travel;Private;Yes;No;4;Business;114
562287;Instagram;40;Female;United States;Suburban;Lower-middle;Full-time employed;Masters;Single;Yes;66;72;Good;No;Weekly;26;9;243;126;88;8018;386;1;5;13;23;4;1840;17;0;144;130;98;23;37;26;18;6;101;22;29;52;343;295;No;9;2020;29/12/2025;108;Mixed;Art;Friends only;Yes;No;1;Free;78
634707;Instagram;39;Male;United States;Suburban;Upper-middle;Full-time employed;High school;Married;No;77;99;Poor;Former;Several times a week;26;1;307;115;76;8128;409;3;2;6;42;1;3240;13;8;219;136;162;45;50;35;32;6;170;56;54;89;2066;2250;No;74;2021;08/07/2025;249;Stories;Tech;Public;No;No;2;Free;85
831027;Instagram;30;Female;Australia;Urban;Upper-middle;Freelancer;High school;Divorced;No;23;100;Good;No;Never;18;5;241;130;95;7851;504;2;3;5;24;4;2280;12;4;163;125;121;34;28;33;27;13;118;50;33;46;68;48;No;97;2025;04/11/2025;190;Reels;Fitness;Public;Yes;No;2;Free;88
1036828;Instagram;50;Female;United Kingdom;Urban;Upper-middle;Freelancer;Bachelors;Divorced;Yes;150;70;Poor;No;Weekly;24;1;256;154;76;8048;446;2;8;10;41;3;2560;30;9;200;129;152;42;30;37;24;6;107;47;32;61;580;860;Yes;71;2019;04/11/2025;85;Videos;Fitness;Friends only;Yes;Yes;1;Free;102
595870;Instagram;30;Male;India;Suburban;Middle;Full-time employed;Masters;Single;Yes;152;79;Average;Former;Never;36;6;216;94;73;8015;499;1;3;13;23;3;3040;12;8;222;135;163;55;50;42;28;9;133;42;62;95;308;653;Yes;69;2021;07/08/2025;253;Stories;Tech;Public;Yes;No;4;Free;97
617195;Instagram;30;Male;United States;Urban;Middle;Full-time employed;Masters;Single;No;31;82;Excellent;Yes;Never;29;7;284;133;62;8199;253;4;10;11;81;4;2600;28;6;175;103;146;52;20;44;26;9;153;70;46;103;1913;3125;No;28;2015;09/03/2025;93;Stories;Travel;Private;Yes;Yes;2;Business;103
1020013;Instagram;45;Male;United States;Urban;Low;Full-time employed;Bachelors;Married;Yes;60;73;Excellent;Yes;Weekly;5;3;299;98;91;8003;491;2;3;8;26;2;1120;6;5;111;85;80;22;17;20;16;3;64;33;27;32;3489;2743;No;27;2023;14/06/2025;187;Live;Travel;Private;No;No;5;Business;123
170666;Instagram;23;Male;Brazil;Urban;Middle;Student;High school;Married;Yes;94;71;Good;No;Rarely;30;4;236;136;70;7925;288;1;5;11;28;3;3130;37;16;282;150;204;56;36;45;23;8;126;58;53;64;3974;5590;No;9;2024;02/10/2025;85;Mixed;Other;Friends only;Yes;No;1;Free;116
190126;Instagram;41;Male;United States;Urban;Low;Full-time employed;Some college;Single;No;139;56;Average;No;Never;4;8;289;142;89;8036;339;6;4;15;47;2;610;2;4;62;55;56;16;17;20;9;1;28;11;7;16;804;450;No;21;2025;11/07/2025;305;Stories;Food;Friends only;Yes;Yes;1;Free;161
594725;Instagram;27;Male;Brazil;Rural;Low;Full-time employed;High school;Married;No;58;73;Average;No;Rarely;25;1;275;115;69;7953;368;0;6;6;83;1;2870;10;2;288;150;191;50;41;42;27;4;117;49;47;59;3981;8782;Yes;68;2018;12/02/2025;287;Stories;Other;Private;Yes;No;2;Premium;103
917569;Instagram;31;Male;India;Urban;Upper-middle;Full-time employed;Bachelors;In a relationship;No;133;68;Good;No;Never;33;10;271;130;83;7907;434;2;3;9;37;0;2330;7;3;205;141;123;36;33;39;25;6;139;23;34;58;1284;906;No;73;2016;03/03/2025;333;Reels;Other;Public;Yes;No;2;Free;87
393580;Instagram;43;Female;Brazil;Suburban;Low;Full-time employed;Bachelors;Single;Yes;68;86;Average;Former;Rarely;13;4;255;97;94;8037;389;4;6;7;71;2;1220;4;2;118;64;85;30;26;19;19;3;50;17;30;39;3405;6679;Yes;51;2024;15/02/2025;305;Live;Travel;Private;Yes;No;4;Free;123
760574;Instagram;59;Male;United Kingdom;Rural;Upper-middle;Student;Some college;In a relationship;Yes;83;62;Good;Former;Daily;18;2;302;153;64;8013;342;4;3;6;57;3;1900;16;6;139;94;111;41;28;37;18;7;78;39;24;70;337;489;No;44;2022;18/08/2025;119;Stories;Food;Private;Yes;Yes;2;Free;11
509935;Instagram;21;Male;United States;Suburban;Lower-middle;Student;Bachelors;Married;No;51;73;Average;Yes;Rarely;14;7;268;126;75;8060;419;2;3;18;106;1;1050;5;5;187;67;86;31;11;25;11;5;58;31;17;30;3202;7264;No;17;2013;12/04/2025;210;Stories;Art;Public;Yes;No;2;Free;154
891867;Instagram;19;Female;United States;Urban;Middle;Full-time employed;Some college;Single;No;85;71;Poor;Yes;Several times a week;1;9;284;119;82;7894;281;5;7;7;53;1;520;2;11;169;63;65;11;18;15;12;4;24;12;10;16;554;1005;No;61;2017;04/01/2025;260;Videos;Tech;Friends only;Yes;Yes;3;Free;226
334677;Instagram;30;Male;Other;Urban;Middle;Student;Some college;Single;Yes;62;62;Good;Yes;Weekly;8;2;232;102;94;8149;439;3;3;5;24;3;2720;9;8;189;132;160;46;46;40;39;7;119;41;62;86;713;1440;No;53;2019;04/09/2025;302;Live;Art;Private;Yes;No;2;Free;101
135292;Instagram;58;Non-binary;Brazil;Rural;Middle;Student;High school;Divorced;No;74;67;Average;No;Never;31;2;243;155;77;7916;112;3;3;12;1;2;3180;21;5;225;150;191;60;49;42;30;20;147;59;55;110;114;279;No;45;2019;30/11/2025;151;Photos;Fashion;Public;Yes;No;3;Business;102
855235;Instagram;20;Female;United States;Suburban;Middle;Full-time employed;Masters;In a relationship;No;105;76;Average;No;Never;6;9;235;107;90;7864;382;2;1;12;54;1;100;1;12;125;27;38;2;17;8;7;1;5;2;1;2;563;1317;No;2;2013;26/02/2025;100;Mixed;Music;Public;Yes;Yes;0;Free;709
993705;Instagram;33;Male;United Kingdom;Rural;Upper-middle;Full-time employed;Some college;Single;Yes;83;80;Average;No;Rarely;36;3;229;99;86;8093;537;1;4;12;19;2;3540;13;6;240;150;214;57;38;52;40;7;204;70;45;134;197;439;No;8;2024;18/05/2025;272;Stories;Art;Friends only;No;Yes;3;Business;97
52333;Instagram;34;Female;Japan;Urban;Low;Full-time employed;Bachelors;In a relationship;No;69;92;Good;Yes;Rarely;14;4;196;117;83;8076;323;1;2;11;50;1;1170;4;4;123;81;73;17;18;20;10;2;53;32;17;46;2806;5206;No;16;2022;30/03/2025;292;Videos;Fashion;Friends only;Yes;Yes;2;Free;101
118000;Instagram;17;Male;Brazil;Suburban;Low;Freelancer;Masters;In a relationship;No;155;71;Average;No;Rarely;31;4;242;91;81;7803;524;4;5;14;45;6;3400;11;9;300;150;193;68;35;53;31;9;172;77;84;80;1774;4319;No;86;2013;17/12/2025;309;Videos;Tech;Friends only;Yes;Yes;0;Free;104
81808;Instagram;21;Female;Japan;Urban;Middle;Full-time employed;High school;Married;No;77;63;Poor;No;Several times a week;12;5;262;118;69;8019;482;1;4;6;35;3;2000;8;11;274;94;121;48;29;38;19;3;99;29;46;73;589;1213;No;64;2011;08/11/2025;250;Live;Tech;Public;Yes;No;3;Free;124
1037812;Instagram;57;Female;United Kingdom;Rural;Low;Student;High school;In a relationship;No;175;58;Average;Former;Never;8;7;288;90;61;8086;356;4;3;9;31;1;800;2;2;90;71;73;14;19;15;14;6;39;9;9;26;2333;2860;No;92;2014;11/08/2025;400;Live;Art;Public;Yes;No;1;Free;132
25333;Instagram;48;Non-binary;South Korea;Rural;Lower-middle;Unemployed;High school;Single;No;49;85;Poor;No;Rarely;24;9;213;123;85;7950;263;1;4;8;21;3;1760;7;8;130;89;109;30;24;30;20;4;86;39;36;35;575;1374;No;12;2015;02/09/2025;251;Mixed;Fitness;Friends only;Yes;Yes;3;Free;109
480010;Instagram;27;Female;United States;Urban;Middle;Full-time employed;Bachelors;In a relationship;Yes;102;85;Average;No;Never;7;7;205;109;68;7917;432;3;6;6;44;3;970;8;5;165;55;88;21;17;19;13;1;48;28;12;35;300;278;No;32;2022;18/08/2025;121;Videos;Other;Friends only;Yes;No;1;Free;148
787159;Instagram;23;Female;United States;Urban;Lower-middle;Student;Bachelors;In a relationship;No;26;67;Very poor;No;Rarely;16;1;260;115;73;7908;432;6;3;8;72;3;2650;8;11;268;145;177;47;41;47;22;8;149;65;56;90;1174;1774;No;36;2014;16/06/2025;331;Videos;Music;Private;Yes;No;1;Free;114
961324;Instagram;47;Female;Brazil;Urban;Middle;Full-time employed;Bachelors;Divorced;No;13;70;Very poor;No;Rarely;18;6;260;102;92;8077;451;2;6;8;88;2;1990;6;2;143;101;120;37;43;40;17;5;97;47;33;65;2247;2660;No;42;2012;19/01/2025;332;Photos;Fitness;Public;Yes;Yes;4;Premium;10
441865;Instagram;40;Male;Germany;Urban;High;Freelancer;Bachelors;Married;No;71;67;Poor;No;Daily;29;3;242;140;94;8118;361;2;4;3;65;5;2590;9;5;224;133;146;41;44;36;17;6;120;28;52;59;1285;923;No;48;2017;29/11/2025;288;Mixed;Art;Private;Yes;Yes;3;Free;93
1043386;Instagram;64;Male;Brazil;Urban;Middle;Freelancer;Some college;Single;No;67;78;Good;Former;Never;20;10;317;117;74;7895;456;4;3;7;24;5;1210;9;2;111;79;84;27;26;23;12;3;59;30;14;48;860;1670;No;26;2025;19/07/2025;134;Mixed;Fitness;Friends only;Yes;No;2;Premium;118
93242;Instagram;36;Female;United Kingdom;Urban;Low;Student;Some college;Married;Yes;63;75;Excellent;No;Never;26;3;280;118;73;7944;273;6;3;5;57;0;2010;7;9;177;113;135;40;32;32;16;9;110;56;23;60;2269;1462;Yes;38;2012;18/11/2025;287;Videos;Other;Public;Yes;No;2;Free;12
542589;Instagram;55;Female;South Korea;Rural;Middle;Full-time employed;Bachelors;Married;Yes;155;75;Poor;No;Several times a week;32;2;299;138;90;8035;303;6;6;4;16;1;3010;10;3;216;150;172;48;44;40;35;8;149;49;52;95;245;195;No;56;2012;07/06/2025;301;Videos;Fashion;Private;Yes;No;3;Free;92
132688;Instagram;32;Female;Australia;Suburban;Middle;Full-time employed;Bachelors;Single;Yes;21;85;Poor;Yes;Rarely;37;6;178;126;60;8051;287;5;7;8;48;1;3370;11;6;238;150;189;58;41;52;34;11;140;34;59;83;1179;932;No;67;2022;05/06/2025;306;Live;Fashion;Friends only;No;Yes;1;Free;96
1030687;Instagram;49;Female;Other;Rural;Upper-middle;Full-time employed;High school;Married;No;52;73;Good;Former;Weekly;7;10;172;135;75;8108;367;1;9;10;82;2;450;1;4;69;50;51;18;8;15;4;3;22;12;8;13;3650;4867;No;99;2012;16/05/2025;450;Mixed;Other;Private;No;No;3;Free;215
473340;Instagram;44;Male;Other;Urban;Middle;Full-time employed;High school;Single;No;42;58;Poor;No;Never;27;9;214;144;92;7835;485;2;9;6;6;7;1820;8;1;143;100;126;33;30;34;24;5;99;47;19;41;206;221;No;4;2010;28/04/2025;228;Reels;Fitness;Public;Yes;Yes;1;Free;107
265938;Instagram;32;Male;United States;Suburban;Low;Full-time employed;Bachelors;Single;No;43;77;Poor;Former;Never;29;8;202;91;99;8066;499;3;3;6;27;6;1850;10;5;177;111;107;31;24;29;17;2;76;54;42;71;2960;4173;No;15;2019;03/02/2025;185;Videos;Other;Private;No;No;4;Free;99
331529;Instagram;29;Male;Germany;Rural;Middle;Freelancer;High school;Single;Yes;4;60;Good;No;Never;16;4;245;155;77;7907;506;2;8;14;43;5;1750;13;1;228;96;101;37;34;31;18;7;85;35;36;47;556;952;No;51;2017;11/03/2025;135;Mixed;Fashion;Public;No;Yes;2;Free;101
224898;Instagram;19;Male;United Kingdom;Urban;Lower-middle;Full-time employed;Bachelors;In a relationship;No;88;70;Excellent;No;Daily;35;5;245;107;64;7968;399;3;1;13;33;3;3470;18;11;300;150;196;50;45;49;32;7;191;88;39;126;704;1542;No;21;2013;19/04/2025;193;Mixed;Art;Private;Yes;No;1;Free;95
2726;Instagram;62;Non-binary;Other;Urban;Lower-middle;Part-time;Masters;Single;No;74;67;Very poor;No;Rarely;16;4;221;159;67;8001;530;2;5;15;29;2;1300;11;4;156;79;101;27;26;28;20;1;56;30;32;36;526;490;No;32;2021;09/05/2025;118;Reels;Fitness;Private;No;No;1;Free;127
899216;Instagram;39;Female;Other;Urban;Upper-middle;Student;Bachelors;In a relationship;No;45;74;Average;No;Never;21;6;243;123;90;8100;474;5;6;11;10;2;2050;10;7;173;107;137;26;17;36;8;5;122;34;36;79;5590;10000;No;33;2022;06/08/2025;205;Videos;Music;Public;Yes;No;0;Free;102
801639;Instagram;33;Male;Brazil;Urban;Lower-middle;Student;High school;In a relationship;No;43;59;Good;Former;Rarely;12;4;350;142;87;7963;353;5;3;9;49;2;1430;6;7;129;77;104;27;20;32;21;1;72;32;31;43;632;519;No;87;2017;12/11/2025;238;Mixed;Art;Private;Yes;Yes;1;Free;124
832288;Instagram;13;Male;India;Urban;Low;Full-time employed;High school;In a relationship;No;73;87;Poor;Former;Several times a week;2;4;259;93;78;8061;139;5;3;8;39;1;1130;7;12;177;81;93;21;20;29;18;2;46;16;18;29;2475;2298;No;10;2023;28/03/2025;161;Reels;Music;Private;Yes;No;0;Free;15
204850;Instagram;33;Female;India;Rural;Middle;Freelancer;Masters;Single;No;53;71;Average;No;Rarely;28;2;266;132;67;7899;558;3;6;14;46;5;3410;26;6;253;132;198;50;41;50;34;9;195;50;73;88;133;150;No;43;2023;09/12/2025;131;Photos;Music;Friends only;Yes;Yes;0;Free;92
250344;Instagram;45;Male;Japan;Rural;Low;Full-time employed;Some college;Married;No;19;79;Poor;No;Rarely;38;2;338;140;92;7930;261;3;8;8;12;0;3120;26;9;209;150;169;49;39;36;37;7;185;78;54;110;3384;5962;No;35;2016;25/06/2025;120;Reels;Other;Private;Yes;No;0;Free;94
254516;Instagram;21;Male;United States;Urban;Lower-middle;Unemployed;Bachelors;Divorced;No;47;64;Average;No;Rarely;0;5;228;138;92;7938;306;6;5;6;58;2;150;1;10;141;38;35;10;8;7;2;2;8;4;3;3;6912;8765;No;0;2022;12/10/2025;150;Stories;Tech;Friends only;Yes;No;2;Business;531
440224;Instagram;32;Female;Australia;Urban;Upper-middle;Freelancer;High school;Single;Yes;21;73;Poor;No;Rarely;35;1;268;148;74;8105;435;2;10;9;40;3;4440;19;7;299;150;250;60;58;74;50;7;225;116;64;142;987;916;No;88;2015;15/01/2025;234;Photos;Food;Public;Yes;No;4;Free;88
